Combo,Weight,EV
Kh6s4c2s,1.4602076842971642E-16,-53999.999999999876
KcKh6s2s,6.633400445722512E-18,-53999.99999999985
Ah6s2d2s,1.0953822664618364E-17,-53999.99999999977
Ah6s2c2s,1.0953822664618364E-17,-53999.99999999977
6s4d2d2s,1.1144737588718337E-16,-54000.00000000016
Qd6s2d2s,3.7845835809836307E-16,-54000.00000000019
Tc6s2d2s,1.9188494162490056E-15,-54000.00000000012
Ac6s2d2s,1.0953822664618364E-17,-53999.99999999977
6s4d3d2s,5.458385069288901E-19,-54000.00000000036
6d6s3d2s,1.594103852836107E-16,-54000.00000000037
Td6s3d2s,1.797860053926905E-16,-53999.99999999992
Ad6s3d2s,5.155506067613328E-16,-53999.99999999977
Jc6s3d2s,6.358949236075136E-17,-53999.99999999995
8c6s4d2s,1.990048648631839E-17,-54000.00000000025
9c6s4d2s,5.5470840836854353E-17,-54000.000000000815
Kc6s4d2s,1.4602076842971642E-16,-53999.999999999876
7d6d6s2s,2.2141320933221122E-16,-54000.000000000204
7c7d6s2s,5.437204918457515E-16,-53999.999999999825
8c7d6s2s,3.0061842274864906E-17,-54000.00000000019
Jd8d6s2s,8.051213493631792E-16,-53999.99999999983
Kd8d6s2s,4.2222627013679503E-16,-53999.999999999956
8d6s4c2s,1.990048648631839E-17,-54000.00000000025
8d7c6s2s,3.0061842274864906E-17,-54000.00000000019
Td9d6s2s,2.685122672538837E-16,-54000.0000000003
9d6s4c2s,5.5470840836854353E-17,-54000.000000000815
QdTd6s2s,1.3897788028181185E-15,-53999.99999999927
Td6s2c2s,1.9188494162490056E-15,-54000.00000000012
TcTd6s2s,1.6232916696217111E-15,-54000.00000000022
Jd6s3c2s,6.358949236075136E-17,-53999.99999999995
Kd6s4c2s,1.4602076842971642E-16,-53999.999999999876
KcKd6s2s,6.633400445722512E-18,-53999.99999999985
Ad6s2c2s,1.0953822664618364E-17,-53999.99999999977
6s4c2c2s,1.1144737588718337E-16,-54000.00000000016
Qc6s2c2s,3.7845835809836307E-16,-54000.00000000019
6s4c3c2s,5.458385069288901E-19,-54000.00000000036
6c6s3c2s,1.594103852836107E-16,-54000.00000000037
Tc6s3c2s,1.797860053926905E-16,-53999.99999999992
Ac6s3c2s,5.155506067613328E-16,-53999.99999999977
7c6c6s2s,2.2141320933221122E-16,-54000.000000000204
Jc8c6s2s,8.051213493631792E-16,-53999.99999999983
Kc8c6s2s,4.2222627013679503E-16,-53999.999999999956
Tc9c6s2s,2.685122672538837E-16,-54000.0000000003
QcTc6s2s,1.3897788028181185E-15,-53999.99999999927
As8s7s2s,5.7468919404002635E-15,-54000.000000000306
8s7s2h2s,6.228811337107489E-16,-54000.000000000015
8s7s6h2s,6.9174360247607954E-18,-54000.000000000466
9h8s7s2s,1.5443782942095203E-15,-54000.00000000048
Th8s7s2s,4.033932487109852E-16,-54000.000000000764
8s7s2d2s,6.228811337107489E-16,-54000.000000000015
8s7s6d2s,6.9174360247607954E-18,-54000.000000000466
9d8s7s2s,1.5443782942095203E-15,-54000.00000000048
Td8s7s2s,4.033932487109852E-16,-54000.000000000764
8s7s2c2s,6.228811337107489E-16,-54000.000000000015
8s7s6c2s,6.9174360247607954E-18,-54000.000000000466
9c8s7s2s,1.5443782942095203E-15,-54000.00000000048
Tc8s7s2s,4.033932487109852E-16,-54000.000000000764
Ts9s7s2s,1.3033351645361063E-15,-53999.9999999996
Th9s7s2s,5.143358867736437E-16,-53999.999999999935
Ah9s7s2s,2.2126718244289683E-17,-53999.99999999977
Td9s7s2s,5.143358867736437E-16,-53999.999999999935
Ad9s7s2s,2.2126718244289683E-17,-53999.99999999977
Tc9s7s2s,5.143358867736437E-16,-53999.999999999935
Ac9s7s2s,2.2126718244289683E-17,-53999.99999999977
QsTs7s2s,2.7549023488466765E-15,-54000.000000000015
KsTs7s2s,4.46934389651106E-15,-53999.999999999774
AsTs7s2s,4.142587676981502E-15,-54000.00000000013
QhJs7s2s,2.610816403137037E-15,-53999.999999999636
KhJs7s2s,1.893275620946262E-17,-53999.999999999876
QdJs7s2s,2.610816403137037E-15,-53999.999999999636
KdJs7s2s,1.893275620946262E-17,-53999.999999999876
QcJs7s2s,2.610816403137037E-15,-53999.999999999636
KcJs7s2s,1.893275620946262E-17,-53999.999999999876
AsQs7s2s,1.0497566874036879E-15,-54000.00000000002
QsTh7s2s,4.829664720387983E-16,-54000.00000000081
QsTd7s2s,4.829664720387983E-16,-54000.00000000081
QsTc7s2s,4.829664720387983E-16,-54000.00000000081
Ks7s2h2s,3.715164615933749E-17,-54000.00000000002
Ks7s4h2s,2.627071998010831E-16,-54000.00000000005
Ks7s2d2s,3.715164615933749E-17,-54000.00000000002
Ks7s4d2s,2.627071998010831E-16,-54000.00000000005
Ks7s2c2s,3.715164615933749E-17,-54000.00000000002
Ks7s4c2s,2.627071998010831E-16,-54000.00000000005
AsJh7s2s,8.340640508047787E-16,-54000.00000000048
AsJd7s2s,8.340640508047787E-16,-54000.00000000048
AsJc7s2s,8.340640508047787E-16,-54000.00000000048
9h7s2h2s,1.4352226867105624E-15,-53999.99999999922
7s5d2h2s,1.2528489145131106E-17,-53999.9999999996
Kd7s2h2s,3.0093421540639826E-17,-54000.000000000364
7s5c2h2s,1.2528489145131106E-17,-53999.9999999996
Kc7s2h2s,3.0093421540639826E-17,-54000.000000000364
Kh7s3h2s,1.0819396718864025E-15,-54000.000000000065
7s5d3h2s,6.503621046281089E-18,-53999.99999999976
7s6d3h2s,4.0457932361463734E-17,-54000.00000000104
7s5c3h2s,6.503621046281089E-18,-53999.99999999976
7s6c3h2s,4.0457932361463734E-17,-54000.00000000104
7s4d4h2s,2.8546862482587305E-15,-53999.99999999993
7s4c4h2s,2.8546862482587305E-15,-53999.99999999993
8h7s5h2s,3.396115840619897E-17,-53999.99999999951
7s5h2d2s,1.2528489145131106E-17,-53999.9999999996
7s5h3d2s,6.503621046281089E-18,-53999.99999999976
7s5h2c2s,1.2528489145131106E-17,-53999.9999999996
7s5h3c2s,6.503621046281089E-18,-53999.99999999976
7s6h3d2s,4.0457932361463734E-17,-54000.00000000104
Ad7s6h2s,3.996000684593069E-17,-54000.000000000495
7s6h3c2s,4.0457932361463734E-17,-54000.00000000104
Ac7s6h2s,3.996000684593069E-17,-54000.000000000495
Kh7h7s2s,2.916403811077813E-16,-54000.000000000204
9h8h7s2s,3.425235616218492E-16,-53999.9999999997
Th8h7s2s,4.290705494629334E-17,-53999.99999999994
Kh9h7s2s,2.947399096318165E-16,-54000.000000000095
Kd9h7s2s,1.2467760334445684E-17,-54000.00000000053
Kc9h7s2s,1.2467760334445684E-17,-54000.00000000053
JhTh7s2s,5.4949963518992704E-15,-54000.000000000575
QhTh7s2s,3.816256368277178E-15,-54000.0000000001
KdJh7s2s,2.7542027968553988E-17,-54000.000000000655
KcJh7s2s,2.7542027968553988E-17,-54000.000000000655
AhQh7s2s,9.69715424420296E-17,-54000.00000000054
KdQh7s2s,1.7947201551127438E-17,-54000.000000000065
KcQh7s2s,1.7947201551127438E-17,-54000.000000000065
Kh7s2d2s,3.0093421540639826E-17,-54000.000000000364
Kh9d7s2s,1.2467760334445684E-17,-54000.00000000053
KhJd7s2s,2.7542027968553988E-17,-54000.000000000655
KhQd7s2s,1.7947201551127438E-17,-54000.000000000065
KdKh7s2s,7.122046099646793E-18,-54000.00000000011
Kh7s2c2s,3.0093421540639826E-17,-54000.000000000364
Kh9c7s2s,1.2467760334445684E-17,-54000.00000000053
KhJc7s2s,2.7542027968553988E-17,-54000.000000000655
KhQc7s2s,1.7947201551127438E-17,-54000.000000000065
KcKh7s2s,7.122046099646793E-18,-54000.00000000011
Ah7s6d2s,3.996000684593069E-17,-54000.000000000495
Ah7s6c2s,3.996000684593069E-17,-54000.000000000495
9d7s2d2s,1.4352226867105624E-15,-53999.99999999922
7s5c2d2s,1.2528489145131106E-17,-53999.9999999996
Kc7s2d2s,3.0093421540639826E-17,-54000.000000000364
Kd7s3d2s,1.0819396718864025E-15,-54000.000000000065
7s5c3d2s,6.503621046281089E-18,-53999.99999999976
7s6c3d2s,4.0457932361463734E-17,-54000.00000000104
7s4c4d2s,2.8546862482587305E-15,-53999.99999999993
8d7s5d2s,3.396115840619897E-17,-53999.99999999951
7s5d2c2s,1.2528489145131106E-17,-53999.9999999996
7s5d3c2s,6.503621046281089E-18,-53999.99999999976
7s6d3c2s,4.0457932361463734E-17,-54000.00000000104
Ac7s6d2s,3.996000684593069E-17,-54000.000000000495
Kd7d7s2s,2.916403811077813E-16,-54000.000000000204
9d8d7s2s,3.425235616218492E-16,-53999.9999999997
Td8d7s2s,4.290705494629334E-17,-53999.99999999994
Kd9d7s2s,2.947399096318165E-16,-54000.000000000095
Kc9d7s2s,1.2467760334445684E-17,-54000.00000000053
JdTd7s2s,5.4949963518992704E-15,-54000.000000000575
QdTd7s2s,3.816256368277178E-15,-54000.0000000001
KcJd7s2s,2.7542027968553988E-17,-54000.000000000655
AdQd7s2s,9.69715424420296E-17,-54000.00000000054
KcQd7s2s,1.7947201551127438E-17,-54000.000000000065
Kd7s2c2s,3.0093421540639826E-17,-54000.000000000364
Kd9c7s2s,1.2467760334445684E-17,-54000.00000000053
KdJc7s2s,2.7542027968553988E-17,-54000.000000000655
KdQc7s2s,1.7947201551127438E-17,-54000.000000000065
KcKd7s2s,7.122046099646793E-18,-54000.00000000011
Ad7s6c2s,3.996000684593069E-17,-54000.000000000495
9c7s2c2s,1.4352226867105624E-15,-53999.99999999922
Kc7s3c2s,1.0819396718864025E-15,-54000.000000000065
8c7s5c2s,3.396115840619897E-17,-53999.99999999951
Kc7c7s2s,2.916403811077813E-16,-54000.000000000204
9c8c7s2s,3.425235616218492E-16,-53999.9999999997
Tc8c7s2s,4.290705494629334E-17,-53999.99999999994
Kc9c7s2s,2.947399096318165E-16,-54000.000000000095
JcTc7s2s,5.4949963518992704E-15,-54000.000000000575
QcTc7s2s,3.816256368277178E-15,-54000.0000000001
AcQc7s2s,9.69715424420296E-17,-54000.00000000054
As9s8s2s,4.247475752218302E-15,-54000.000000000015
Qh9s8s2s,1.6876018492005967E-15,-53999.999999999745
Qd9s8s2s,1.6876018492005967E-15,-53999.999999999745
Qc9s8s2s,1.6876018492005967E-15,-53999.999999999745
AsTs8s2s,4.17587489882479E-15,-54000.00000000018
ThTs8s2s,2.0136997557852494E-16,-53999.99999999929
QhTs8s2s,1.3792946102233186E-15,-53999.99999999924
KhTs8s2s,1.1648995221885478E-15,-54000.0000000003
TdTs8s2s,2.0136997557852494E-16,-53999.99999999929
QdTs8s2s,1.3792946102233186E-15,-53999.99999999924
KdTs8s2s,1.1648995221885478E-15,-54000.0000000003
TcTs8s2s,2.0136997557852494E-16,-53999.99999999929
QcTs8s2s,1.3792946102233186E-15,-53999.99999999924
KcTs8s2s,1.1648995221885478E-15,-54000.0000000003
KhJs8s2s,1.2849584677021331E-16,-54000.00000000036
KdJs8s2s,1.2849584677021331E-16,-54000.00000000036
KcJs8s2s,1.2849584677021331E-16,-54000.00000000036
AsQs8s2s,1.8659312016992037E-13,-54000.000000000065
Qs8s6h2s,1.2286596914643268E-16,-54000.00000000001
QsJh8s2s,1.6904092705514502E-15,-54000.00000000025
Qs8s6d2s,1.2286596914643268E-16,-54000.00000000001
QsJd8s2s,1.6904092705514502E-15,-54000.00000000025
Qs8s6c2s,1.2286596914643268E-16,-54000.00000000001
QsJc8s2s,1.6904092705514502E-15,-54000.00000000025
Ks8s5h2s,6.830528979778955E-16,-53999.999999999935
Ks8s5d2s,6.830528979778955E-16,-53999.999999999935
Ks8s5c2s,6.830528979778955E-16,-53999.999999999935
As8s7h2s,4.305347723717282E-16,-54000.000000000095
As8s7d2s,4.305347723717282E-16,-54000.000000000095
As8s7c2s,4.305347723717282E-16,-54000.000000000095
Ah8s3h2s,1.085752985405145E-16,-54000.000000000626
Qd8s4h2s,4.961950189466873E-18,-54000.00000000005
Qc8s4h2s,4.961950189466873E-18,-54000.00000000005
Kh8s5h2s,6.550486167630382E-16,-54000.00000000045
8d8s5h2s,3.996521410523133E-17,-53999.99999999997
8c8s5h2s,3.996521410523133E-17,-53999.99999999997
8d8s7h2s,2.0950666947181106E-17,-53999.99999999972
8c8s7h2s,2.0950666947181106E-17,-53999.99999999972
8h8s5d2s,3.996521410523133E-17,-53999.99999999997
8h8s7d2s,2.0950666947181106E-17,-53999.99999999972
8h8s5c2s,3.996521410523133E-17,-53999.99999999997
8h8s7c2s,2.0950666947181106E-17,-53999.99999999972
Qh9h8s2s,4.633299358699031E-16,-53999.99999999998
Jd9h8s2s,1.6722512261240805E-17,-54000.000000000364
Jc9h8s2s,1.6722512261240805E-17,-54000.000000000364
JhTh8s2s,1.7570447088233124E-18,-53999.9999999998
Jh9d8s2s,1.6722512261240805E-17,-54000.000000000364
Jh9c8s2s,1.6722512261240805E-17,-54000.000000000364
Qh8s4d2s,4.961950189466873E-18,-54000.00000000005
QdQh8s2s,1.0910511644177195E-16,-53999.99999999986
Qh8s4c2s,4.961950189466873E-18,-54000.00000000005
QcQh8s2s,1.0910511644177195E-16,-53999.99999999986
Ad8s3d2s,1.085752985405145E-16,-54000.000000000626
Qc8s4d2s,4.961950189466873E-18,-54000.00000000005
Kd8s5d2s,6.550486167630382E-16,-54000.00000000045
8c8s5d2s,3.996521410523133E-17,-53999.99999999997
8c8s7d2s,2.0950666947181106E-17,-53999.99999999972
8d8s5c2s,3.996521410523133E-17,-53999.99999999997
8d8s7c2s,2.0950666947181106E-17,-53999.99999999972
Qd9d8s2s,4.633299358699031E-16,-53999.99999999998
Jc9d8s2s,1.6722512261240805E-17,-54000.000000000364
JdTd8s2s,1.7570447088233124E-18,-53999.9999999998
Jd9c8s2s,1.6722512261240805E-17,-54000.000000000364
Qd8s4c2s,4.961950189466873E-18,-54000.00000000005
QcQd8s2s,1.0910511644177195E-16,-53999.99999999986
Ac8s3c2s,1.085752985405145E-16,-54000.000000000626
Kc8s5c2s,6.550486167630382E-16,-54000.00000000045
Qc9c8s2s,4.633299358699031E-16,-53999.99999999998
JcTc8s2s,1.7570447088233124E-18,-53999.9999999998
QsTs9s2s,1.7635437740667373E-15,-53999.999999999985
KsTs9s2s,2.048340560276342E-14,-54000.000000000044
ThTs9s2s,6.195505373855407E-16,-53999.99999999998
JhTs9s2s,1.5871658267508098E-15,-54000.00000000096
TdTs9s2s,6.195505373855407E-16,-53999.99999999998
JdTs9s2s,1.5871658267508098E-15,-54000.00000000096
TcTs9s2s,6.195505373855407E-16,-53999.99999999998
JcTs9s2s,1.5871658267508098E-15,-54000.00000000096
KsJs9s2s,4.275821412055798E-15,-54000.000000000175
AsJs9s2s,4.832002991469246E-15,-54000.00000000002
Js9s7h2s,7.136882961517137E-16,-53999.99999999974
JhJs9s2s,5.519002053191184E-17,-53999.99999999964
QhJs9s2s,8.764143130481704E-16,-53999.99999999984
KhJs9s2s,6.543950738208788E-16,-54000.00000000006
AhJs9s2s,4.8912294121691367E-17,-54000.000000000044
Js9s7d2s,7.136882961517137E-16,-53999.99999999974
JdJs9s2s,5.519002053191184E-17,-53999.99999999964
QdJs9s2s,8.764143130481704E-16,-53999.99999999984
KdJs9s2s,6.543950738208788E-16,-54000.00000000006
AdJs9s2s,4.8912294121691367E-17,-54000.000000000044
Js9s7c2s,7.136882961517137E-16,-53999.99999999974
JcJs9s2s,5.519002053191184E-17,-53999.99999999964
QcJs9s2s,8.764143130481704E-16,-53999.99999999984
KcJs9s2s,6.543950738208788E-16,-54000.00000000006
AcJs9s2s,4.8912294121691367E-17,-54000.000000000044
AsQs9s2s,6.336236002519995E-14,-53999.999999999956
Qs9s2h2s,1.0330648873590775E-14,-54000.000000000204
KhQs9s2s,4.941565758433017E-15,-53999.99999999983
Qs9s2d2s,1.0330648873590775E-14,-54000.000000000204
KdQs9s2s,4.941565758433017E-15,-53999.99999999983
Qs9s2c2s,1.0330648873590775E-14,-54000.000000000204
KcQs9s2s,4.941565758433017E-15,-53999.99999999983
Ks9s3h2s,1.1081664404201567E-16,-53999.99999999963
KsJh9s2s,3.024615912170923E-17,-53999.999999999396
Ks9s3d2s,1.1081664404201567E-16,-53999.99999999963
KsJd9s2s,3.024615912170923E-17,-53999.999999999396
Ks9s3c2s,1.1081664404201567E-16,-53999.99999999963
KsJc9s2s,3.024615912170923E-17,-53999.999999999396
As9s4h2s,5.12441761186789E-16,-53999.99999999934
As9s7h2s,8.532197473067737E-17,-54000.000000000044
As9s8h2s,9.397043341895295E-16,-53999.99999999936
As9s4d2s,5.12441761186789E-16,-53999.99999999934
As9s7d2s,8.532197473067737E-17,-54000.000000000044
As9s8d2s,9.397043341895295E-16,-53999.99999999936
As9s4c2s,5.12441761186789E-16,-53999.99999999934
As9s7c2s,8.532197473067737E-17,-54000.000000000044
As9s8c2s,9.397043341895295E-16,-53999.99999999936
9s7h2h2s,1.4352226867105624E-15,-53999.99999999922
9s4d2h2s,1.0773794885838958E-16,-53999.99999999982
9d9s2h2s,8.33212397536817E-18,-54000.000000000175
9s4c2h2s,1.0773794885838958E-16,-53999.99999999982
9c9s2h2s,8.33212397536817E-18,-54000.000000000175
9s5h3h2s,6.029230972163303E-17,-54000.00000000061
Jh9s3h2s,4.1466045706253347E-16,-54000.00000000002
Qh9s3h2s,1.756094683363074E-16,-54000.00000000024
9s4d3h2s,1.9845005262851906E-16,-54000.00000000012
9s4c3h2s,1.9845005262851906E-16,-54000.00000000012
9s4h2d2s,1.0773794885838958E-16,-53999.99999999982
9s4h3d2s,1.9845005262851906E-16,-54000.00000000012
Kd9s4h2s,1.0503847360164056E-16,-53999.99999999974
9s4h2c2s,1.0773794885838958E-16,-53999.99999999982
9s4h3c2s,1.9845005262851906E-16,-54000.00000000012
Kc9s4h2s,1.0503847360164056E-16,-53999.99999999974
Ad9s6h2s,4.663573603798371E-17,-54000.0000000002
Ac9s6h2s,4.663573603798371E-17,-54000.0000000002
Jh9s8h2s,5.001731291199693E-16,-53999.99999999997
Ah9s8h2s,1.9805053386222472E-16,-53999.99999999987
9d9s8h2s,4.840537100364651E-17,-53999.99999999981
9c9s8h2s,4.840537100364651E-17,-53999.99999999981
Th9h9s2s,6.095963313201725E-16,-53999.99999999918
Ah9h9s2s,0.004343145025252425,-54000.0000000005
9h9s2d2s,8.33212397536817E-18,-54000.000000000175
9h9s8d2s,4.840537100364651E-17,-53999.99999999981
Qd9h9s2s,1.12046629271434E-18,-53999.999999999454
Ad9h9s2s,8.565256763231254E-18,-53999.99999999952
9h9s2c2s,8.33212397536817E-18,-54000.000000000175
9h9s8c2s,4.840537100364651E-17,-53999.99999999981
Qc9h9s2s,1.12046629271434E-18,-53999.999999999454
Ac9h9s2s,8.565256763231254E-18,-53999.99999999952
KhTh9s2s,2.5320076069460264E-16,-53999.99999999948
AhJh9s2s,3.0975721485880677E-17,-53999.99999999992
AhQh9s2s,3.325316008218355E-16,-54000.00000000007
Qh9d9s2s,1.12046629271434E-18,-53999.999999999454
Qh9c9s2s,1.12046629271434E-18,-53999.999999999454
Kh9s4d2s,1.0503847360164056E-16,-53999.99999999974
Kh9s4c2s,1.0503847360164056E-16,-53999.99999999974
Ah9s6d2s,4.663573603798371E-17,-54000.0000000002
Ah9d9s2s,8.565256763231254E-18,-53999.99999999952
AdAh9s2s,3.2400977691208983E-16,-53999.99999999961
Ah9s6c2s,4.663573603798371E-17,-54000.0000000002
Ah9c9s2s,8.565256763231254E-18,-53999.99999999952
AcAh9s2s,3.2400977691208983E-16,-53999.99999999961
9s7d2d2s,1.4352226867105624E-15,-53999.99999999922
9s4c2d2s,1.0773794885838958E-16,-53999.99999999982
9c9s2d2s,8.33212397536817E-18,-54000.000000000175
9s5d3d2s,6.029230972163303E-17,-54000.00000000061
Jd9s3d2s,4.1466045706253347E-16,-54000.00000000002
Qd9s3d2s,1.756094683363074E-16,-54000.00000000024
9s4c3d2s,1.9845005262851906E-16,-54000.00000000012
9s4d2c2s,1.0773794885838958E-16,-53999.99999999982
9s4d3c2s,1.9845005262851906E-16,-54000.00000000012
Kc9s4d2s,1.0503847360164056E-16,-53999.99999999974
Ac9s6d2s,4.663573603798371E-17,-54000.0000000002
Jd9s8d2s,5.001731291199693E-16,-53999.99999999997
Ad9s8d2s,1.9805053386222472E-16,-53999.99999999987
9c9s8d2s,4.840537100364651E-17,-53999.99999999981
Td9d9s2s,6.095963313201725E-16,-53999.99999999918
Ad9d9s2s,0.004343145025252425,-54000.0000000005
9d9s2c2s,8.33212397536817E-18,-54000.000000000175
9d9s8c2s,4.840537100364651E-17,-53999.99999999981
Qc9d9s2s,1.12046629271434E-18,-53999.999999999454
Ac9d9s2s,8.565256763231254E-18,-53999.99999999952
KdTd9s2s,2.5320076069460264E-16,-53999.99999999948
AdJd9s2s,3.0975721485880677E-17,-53999.99999999992
AdQd9s2s,3.325316008218355E-16,-54000.00000000007
Qd9c9s2s,1.12046629271434E-18,-53999.999999999454
Kd9s4c2s,1.0503847360164056E-16,-53999.99999999974
Ad9s6c2s,4.663573603798371E-17,-54000.0000000002
Ad9c9s2s,8.565256763231254E-18,-53999.99999999952
AcAd9s2s,3.2400977691208983E-16,-53999.99999999961
9s7c2c2s,1.4352226867105624E-15,-53999.99999999922
9s5c3c2s,6.029230972163303E-17,-54000.00000000061
Jc9s3c2s,4.1466045706253347E-16,-54000.00000000002
Qc9s3c2s,1.756094683363074E-16,-54000.00000000024
Jc9s8c2s,5.001731291199693E-16,-53999.99999999997
Ac9s8c2s,1.9805053386222472E-16,-53999.99999999987
Tc9c9s2s,6.095963313201725E-16,-53999.99999999918
Ac9c9s2s,0.004343145025252425,-54000.0000000005
KcTc9s2s,2.5320076069460264E-16,-53999.99999999948
AcJc9s2s,3.0975721485880677E-17,-53999.99999999992
AcQc9s2s,3.325316008218355E-16,-54000.00000000007
AsJsTs2s,2.8578756529284924E-14,-54000.00000000007
KsQsTs2s,6.319336034766543E-16,-53999.999999999774
QsTs2h2s,1.3071494722305332E-16,-54000.00000000022
QsTs5h2s,2.305861713695409E-16,-53999.99999999976
QsThTs2s,9.911612545549236E-16,-54000.00000000057
QhQsTs2s,5.574385024570262E-17,-53999.999999999985
QsTs2d2s,1.3071494722305332E-16,-54000.00000000022
QsTs5d2s,2.305861713695409E-16,-53999.99999999976
QsTdTs2s,9.911612545549236E-16,-54000.00000000057
QdQsTs2s,5.574385024570262E-17,-53999.999999999985
QsTs2c2s,1.3071494722305332E-16,-54000.00000000022
QsTs5c2s,2.305861713695409E-16,-53999.99999999976
QsTcTs2s,9.911612545549236E-16,-54000.00000000057
QcQsTs2s,5.574385024570262E-17,-53999.999999999985
KsTs5h2s,4.2574513818146775E-16,-54000.00000000018
KsTs7h2s,1.5143615265931507E-17,-54000.000000000604
KsTs5d2s,4.2574513818146775E-16,-54000.00000000018
KsTs7d2s,1.5143615265931507E-17,-54000.000000000604
KsTs5c2s,4.2574513818146775E-16,-54000.00000000018
KsTs7c2s,1.5143615265931507E-17,-54000.000000000604
AsQhTs2s,5.423637434943845E-18,-53999.9999999998
AhAsTs2s,3.2982789685253156E-17,-54000.000000000146
AsQdTs2s,5.423637434943845E-18,-53999.9999999998
AdAsTs2s,3.2982789685253156E-17,-54000.000000000146
AsQcTs2s,5.423637434943845E-18,-53999.9999999998
AcAsTs2s,3.2982789685253156E-17,-54000.000000000146
Ts3d2h2s,4.9765340740773103E-17,-53999.99999999907
Ts3c2h2s,4.9765340740773103E-17,-53999.99999999907
JhTs3h2s,1.0051928180318098E-16,-54000.00000000092
Ts3h2d2s,4.9765340740773103E-17,-53999.99999999907
QdTs3h2s,9.190482214026146E-17,-54000.00000000112
Ts3h2c2s,4.9765340740773103E-17,-53999.99999999907
QcTs3h2s,9.190482214026146E-17,-54000.00000000112
QhTs4h2s,4.056774101211229E-17,-53999.99999999988
KhTs4h2s,2.6721657881099483E-17,-54000.000000000604
JdTs4h2s,9.381104481471472E-17,-54000.0000000003
QdTs4h2s,1.5012477674866948E-17,-54000.000000000684
JcTs4h2s,9.381104481471472E-17,-54000.0000000003
QcTs4h2s,1.5012477674866948E-17,-54000.000000000684
Ts9h5h2s,1.8144640341580415E-17,-54000.00000000023
Ts9d5h2s,5.905652679959904E-16,-53999.99999999983
TdTs5h2s,1.7173653147492787E-16,-53999.99999999959
Ts9c5h2s,5.905652679959904E-16,-53999.99999999983
TcTs5h2s,1.7173653147492787E-16,-53999.99999999959
JdTs6h2s,1.5606428212345647E-18,-53999.99999999992
JcTs6h2s,1.5606428212345647E-18,-53999.99999999992
ThTs7h2s,3.1404926469004478E-15,-53999.99999999934
JhTs7h2s,6.930869133376934E-17,-53999.999999999774
AhTs7h2s,8.991203759961913E-16,-54000.00000000001
QdTs7h2s,9.862279774674078E-17,-53999.99999999913
QcTs7h2s,9.862279774674078E-17,-53999.99999999913
QdTs8h2s,1.9618763803624839E-16,-53999.99999999935
QcTs8h2s,1.9618763803624839E-16,-53999.99999999935
Ts9h5d2s,5.905652679959904E-16,-53999.99999999983
